[INFO ][15:30:26,916][main][ ][cn.sunline.adp.metadata.starter.listener.MetadataAdpListener:86][Finish loading the file of core model configuration]
[WARN ][15:30:26,918][main][ ][cn.sunline.adp.dao.datasource.conn.DefaultDBConnectionManager:415][The current connection has been executed beginTransaction, no need to repeat!]
[INFO ][15:30:27,004][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:215][global plugin configure file [plugin-global-conf.properties]]
[INFO ][15:30:27,005][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:219][global plugin configure file [plugin-global-conf.properties] not found]
[INFO ][15:30:27,206][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:198][plugin configure loading>>>>>>>>>>>>>>>>>>>>>>>>>>>>]
[INFO ][15:30:27,206][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [edsp-micro-core] [SunEDSP Micro Core Plugin] [0]]
[INFO ][15:30:27,206][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [cache] [cache plugin] [9]]
[INFO ][15:30:27,206][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [log_mng] [log management plugin] [10]]
[INFO ][15:30:27,206][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [performance] [system tuning plugin] [13]]
[INFO ][15:30:27,206][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [flow_service] [Process service type plugin] [16]]
[INFO ][15:30:27,207][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [service] [Service type plugin] [16]]
[INFO ][15:30:27,207][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [ref_reflect] [data dictionary reference parsing plugin] [16]]
[INFO ][15:30:27,207][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [RemoteService] [Remote service execution plugin] [17]]
[INFO ][15:30:27,207][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [ServiceRoute] [service execution routing plugin] [18]]
[INFO ][15:30:27,207][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [flowtran] [Process trading plugin] [20]]
[INFO ][15:30:27,207][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [component] [component and service model configuration management plugin] [21]]
[INFO ][15:30:27,207][main][ ][cn.sunline.adp.cedar.base.boot.plugin.impl.PluginConfManager:202][plugin [discovery] [namedServcie instance automatically discovery plugin] [22]]
